,UMAP_1,UMAP_2,file_name,class
19,4.5627656,6.219243,basic-link_p_0_sw_1_0_s_0_7_oc,basic-link
20,23.90113,-39.068108,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_0_7,EX_SPEC_MATRIX_HFFC6
21,19.191856,-5.1656785,rule-mark_p_0_sw_1_2_s_1_2_cc_0,rule-mark
22,38.610657,38.20188,stratified-point_p_0_sw_1_2_s_0_7_oc,stratified-point
23,-12.721332,18.85469,circulars_p_3_cc_0,circulars
24,7.661739,-34.17081,EX_SPEC_SARS_COV_2_sw_0_7_s_1_2_cc_0,EX_SPEC_SARS_COV_2
25,-19.281384,22.058044,circulars_p_2_cc_0,circulars
26,-17.337473,-0.59126955,GBM-US-53dec97d-0464-4ffd-8e2e-95b2b9a03af0,GBM-US
27,2.2715747,-9.426439,EX_SPEC_TEMPLATE_sw_0_7_s_1_2_cc_2,EX_SPEC_TEMPLATE
28,8.546013,-2.3441484,gene_annotation_single_2_s_1_0_cc_0,gene_annotation
29,23.492935,-0.6078992,rule-mark_p_0_sw_1_0_s_0_7_cc_0,rule-mark
30,4.434985,42.25953,multi_layer_circular_m_2_sw_0_7_s_1_0_oc,multi_layer_circular
31,17.03658,7.899902,BAR_sw_0_7_s_1_0_cc_2,BAR
32,7.4701343,39.174408,multi_layer_circular_m_1_sw_1_2_s_0_7_oc,multi_layer_circular
33,45.199677,17.98452,stratified-bar_p_0_sw_1_2_s_0_7_oc,stratified-bar
34,5.063901,-22.275934,EX_SPEC_MOUSE_EVENT_sw_0_7_s_1_0_cc_1,EX_SPEC_MOUSE_EVENT
35,12.294233,15.052399,LINE_sw_1_2_s_0_7_cc_2,LINE
36,47.921047,35.383747,VCF_POINT_MUTATIONS_sw_1_0_s_1_0_cc_0,VCF_POINT_MUTATIONS
37,39.6605,-31.495434,hi-c-matrix_p_0_sw_1_0_s_1_2_oc,hi-c-matrix
38,-6.2954698,30.559431,simple_circular_m_3_oc_oc,simple_circular
39,11.810124,17.902645,LINE_sw_1_0_s_1_2_cc_2,LINE
40,28.74275,6.003964,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_0_oc,EX_SPEC_SEQUENCE_TRACK
41,-28.156538,48.06075,circular-comb-area-arc_p_0_sw_0_7_s_1_2_oc,circular-comb-area-arc
42,24.357477,29.919619,combination-bar-line_p_0_m_18_cc_0,combination-bar-line
43,26.456757,38.53499,combination-point-area_p_1_sw_0_7_s_1_2_oc,combination-point-area
44,17.452702,11.7235365,AREA_sw_1_2_s_1_0_cc_1,AREA
45,20.071257,26.233093,combination-bar-line_p_1_m_6_cc_0,combination-bar-line
46,32.306282,27.67432,combination-bar-line_p_0_m_19_cc_0,combination-bar-line
47,25.202538,39.512287,combination-bar-line_p_1_m_7_cc_0,combination-bar-line
48,-9.886557,-25.8256,breast_cancer_sw_2_0_s_0_5_oc,breast_cancer
49,-33.863987,-17.215233,PBCA-DE-d17c2123-d262-43f4-9d06-3547f991cde7,PBCA-DE
50,-26.933828,-5.3583035,BOCA-UK-f83f1eb8-b2c8-c3d6-e040-11ac0c48261e,BOCA-UK
51,-25.397581,49.629646,circular-comb-bar-line_p_0_sw_1_0_s_1_2_oc,circular-comb-bar-line
52,47.875362,14.812517,stratified-bar_p_0_sw_0_7_s_1_0_cc_0,stratified-bar
53,-32.708866,-15.347796,PBCA-DE-edc070db-b768-478f-ae75-4c4012bdc3fe,PBCA-DE
54,24.434937,-40.825336,EX_SPEC_MATRIX_HFFC6_sw_1_2_s_0_7_hot_recolor,EX_SPEC_MATRIX_HFFC6
55,-8.279352,7.8887253,circular-arc_p_0_sw_1_2_s_1_2_oc,circular-arc
56,1.793446,35.183308,responsive-circular_p_0_sw_1_2_s_1_2_oc,responsive-circular
57,-31.70085,-5.203564,BRCA-US-01658141-8398-4585-9f0f-8355dd9b0604,BRCA-US
58,-34.899384,-8.292366,PBCA-DE-3b399659-8302-428a-9c97-1e7b455c9c2f,PBCA-DE
59,9.786516,-35.48355,EX_SPEC_SARS_COV_2_sw_0_7_s_1_0_oc,EX_SPEC_SARS_COV_2
60,-23.95749,-14.890775,PBCA-DE-324adcfa-3fba-45b9-99f0-9d41c0c54d79,PBCA-DE
61,18.037025,13.166344,AREA_sw_1_2_s_1_0_oc,AREA
62,-25.06879,-15.6729555,BRCA-US-987d41ee-6bab-490c-b0f2-bf28c0089de9,BRCA-US
63,36.114918,9.596201,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_1_2_s_1_0_oc,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS
64,-3.88018,32.20452,circular-bar-second_p_0_sw_1_2_s_1_2_oc,circular-bar-second
65,-20.85268,29.273718,EX_SPEC_LINKING_sw_0_7_s_1_2_cc_0,EX_SPEC_LINKING
66,38.319935,18.714836,combination-heatmap-bar_p_0_sw_1_0_s_1_0_cc_0,combination-heatmap-bar
67,-15.603497,51.876457,circular-comb-heat-bar_p_0_sw_0_7_s_1_2_oc,circular-comb-heat-bar
68,15.082627,29.54843,POINT_sw_1_2_s_1_0_cc_1,POINT
69,38.075584,37.291615,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_1_2_oc,OVERLAY_TRACKS_LINE_POINT
70,3.6462793,37.040615,multi_layer_circular_m_3_sw_1_0_s_1_2_oc,multi_layer_circular
71,1.7652562,22.14897,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_1,EX_SPEC_CIRCULR_RANGE
72,-8.239752,14.770814,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_oc_serial,EX_SPEC_CYTOBANDS
73,-2.9176319,38.82606,circular-area_p_0_sw_1_2_s_0_7_oc,circular-area
74,-32.847176,-24.859385,BOCA-UK-f85add3d-e2e6-31f8-e040-11ac0d48479c,BOCA-UK
75,3.3846083,40.10888,multi_layer_circular_m_2_s_0_7_oc,multi_layer_circular
76,-27.359493,1.9124016,BRCA-EU-fc8130df-3147-3e94-e040-11ac0d485df8,BRCA-EU
77,44.108032,-13.334398,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_0_7_oc,gray_heatmap
78,10.328359,-19.966017,gene_annotation_p_1_sw_1_2_s_0_7,gene_annotation
79,48.331406,-7.7332215,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_cc_0,hic
80,0.14947335,7.1100073,basic-link_p_0_sw_1_0_s_1_0_cc_1,basic-link
81,-21.043703,-17.097704,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e,BOCA-UK
82,48.71785,-10.757919,hic_matrix_sw_1_0_s_1_0_oc_sw_1_0_s_0_7_cc_0,hic
83,-14.048046,-0.35365176,PBCA-DE-571ce258-b453-4cac-b05e-05755791be84,PBCA-DE
84,-30.046879,-9.063221,ovarian-84ca6ab0-9edc-4636-9d27-55cdba334d7d,ovarian
85,-9.693313,41.252163,circular-line_p_0_sw_1_0_s_0_7_cc_0,circular-line
86,-5.1124735,5.504803,arcs_p_0_sw_0_7_s_0_7_oc,arcs
87,-21.395803,-13.931971,PBCA-DE-12d7121a-0345-4808-a819-09d6e3227bd5,PBCA-DE
88,21.660671,37.553894,combination-point-area_p_0_sw_1_0_s_1_0_oc,combination-point-area
89,-29.650312,49.04262,circular-comb-area-arc_p_1_sw_1_0_s_1_0_oc,circular-comb-area-arc
90,-12.832326,43.230473,circular-line_p_0_sw_1_2_s_1_2_cc_0,circular-line
91,-29.085615,-15.2685175,BTCA-SG-50e3a421-9741-4cd8-911b-0f47ca518b6a,BTCA-SG
92,-6.648882,14.184818,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_2_serial,EX_SPEC_CYTOBANDS
93,36.011837,23.756067,combination-area-bar_p_0_sw_1_2_s_0_7_oc,combination-area-bar
94,-28.799791,-7.5664268,PBCA-DE-e9d607e8-41c3-4210-870b-a9ab9b1d1c8c,PBCA-DE
95,38.676796,42.04661,scatterplot_p_0_sw_1_0_s_1_0_cc_0,scatterplot
96,26.96269,-11.068539,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_oc,EX_SPEC_ALIGNMENT_CHART
97,-10.813673,36.181988,circular-area_p_0_sw_0_7_s_0_7_cc_0,circular-area
98,-0.44772893,-15.396162,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_cc_1,EX_SPEC_MARK_DISPLACEMENT
99,-22.460533,50.91318,circular-comb-bar-line_p_1_sw_0_7_s_1_0_oc,circular-comb-bar-line
100,11.893849,1.7555941,responsive-ideogram_p_0_sw_1_0_s_1_2,responsive-ideogram
101,-0.8378296,-12.205383,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_1_2_cc_1,EX_SPEC_MARK_DISPLACEMENT
102,36.25995,-33.743618,hi-c-matrix_p_0_sw_1_0_s_1_0_cc_2,hi-c-matrix
103,-10.260846,46.548195,circular-point-first_p_0_sw_0_7_s_1_0_cc_0,circular-point-first
104,-2.885773,-21.03149,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_1_2_cc_0,EX_SPEC_MARK_DISPLACEMENT
105,4.000018,3.1578784,band_connection_p_0_sw_0_7_s_0_7_cc_2,band_connection
106,-24.951427,-9.149088,BRCA-EU-f7b847e5-0f5d-69b4-e040-11ac0c4845fe,BRCA-EU
107,31.22953,-29.892462,hi-c-matrix-alt_p_0_sw_0_7_s_0_7_cc_2,hi-c-matrix-alt
108,-7.637635,-20.880367,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_cc_0,EX_SPEC_MARK_DISPLACEMENT
109,-26.659071,47.342,circular-comb-area-arc_p_1_sw_0_7_s_1_2_oc,circular-comb-area-arc
110,21.712826,38.463085,combination-point-area_p_0_sw_0_7_s_1_2_oc,combination-point-area
111,-11.278859,-23.882463,breast_cancer_sw_1_0_s_2_0_oc,breast_cancer
112,29.78938,-12.790739,EX_SPEC_ALIGNMENT_CHART_sw_0_7_s_1_0_oc,EX_SPEC_ALIGNMENT_CHART
113,-20.869963,49.782932,circular-comb-bar-line_p_1_sw_1_0_s_1_2_oc,circular-comb-bar-line
114,-24.822529,-23.362392,BRCA-EU-fc8130e0-ad66-b82e-e040-11ac0d485e0e,BRCA-EU
115,50.429016,32.459953,VCF_POINT_MUTATIONS_sw_1_2_s_0_7_oc,VCF_POINT_MUTATIONS
116,45.19118,13.560951,stratified-bar-alt_p_0_sw_1_0_s_0_7_cc_0,stratified-bar-alt
117,3.1553109,45.529255,multi_layer_circular_m_0_sw_1_2_s_0_7_oc,multi_layer_circular
118,0.70705825,-20.942326,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_0_7_oc,EX_SPEC_CLINVAR_LOLLIPOP
119,20.182413,-21.221468,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_0_7_s_1_2_cc_2,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON
120,-20.695223,-8.55918,ovarian-89dad92e-5b3f-479a-a6da-a94ee7df7f8a,ovarian
121,-1.0227306,9.088428,basic-link_p_0_sw_1_0_s_1_0_cc_0,basic-link
122,42.777588,6.3565183,viridis-heatmap_p_0_sw_0_7_s_0_7_oc,viridis-heatmap
123,42.91866,-19.29431,comparative-matrix_p_0_sw_1_2_s_1_2,comparative-matrix
124,45.10477,-11.341814,hic_matrix_sw_1_0_s_1_0_oc_sw_1_0_s_0_7_oc,hic
125,-6.8692193,43.637802,circular-line_p_0_sw_1_2_s_1_2_oc,circular-line
126,49.47423,15.210025,stratified-bar-alt_p_0_sw_1_2_s_1_2_cc_0,stratified-bar-alt
127,7.276172,12.239133,VCF_INDELS_sw_0_7_s_1_0_cc_0,VCF_INDELS
128,16.012054,-2.2907705,TRIANGLE_sw_1_2_s_0_7_cc_0,TRIANGLE
129,15.745719,-5.9966693,TRIANGLE_sw_1_0_s_1_2_cc_0,TRIANGLE
130,15.88425,22.327818,combination-four_p_4_oc,combination-four
131,31.512066,24.587027,combination-bar-line_p_0_m_13_oc,combination-bar-line
132,28.033525,0.59437394,OVERLAY_TRACKS_BAR_POINT_sw_0_7_s_1_2_cc_0,OVERLAY_TRACKS_BAR_POINT
133,15.955795,-12.89766,gene_annotation_p_4_sw_1_2_s_1_0,gene_annotation
134,4.8569055,28.151344,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0,EX_SPEC_CIRCULR_RANGE
135,15.865377,3.7368367,RECT_sw_1_2_s_1_0_oc,RECT
136,-18.073595,55.79277,circular-comb-heat-bar_p_0_sw_1_0_s_1_0_oc,circular-comb-heat-bar
137,-33.744633,0.48498255,GBM-US-25bee010-cc99-4af0-ba2f-fe4dd308be33,GBM-US
138,5.0322437,41.295235,multi_layer_circular_m_1_s_1_0_oc,multi_layer_circular
139,-7.9945745,-23.567284,breast_cancer_sw_2_0_s_1_2_cc_2,breast_cancer
140,37.461956,35.78236,OVERLAY_TRACKS_LINE_POINT_sw_1_0_s_1_0_oc,OVERLAY_TRACKS_LINE_POINT
141,6.747065,35.232674,multi_layer_circular_m_3_sw_0_7_s_1_0_oc,multi_layer_circular
142,-7.8209014,46.577423,circular-point-second_p_0_sw_0_7_s_0_7_cc_0,circular-point-second
143,12.413574,28.58213,POINT_sw_1_2_s_1_0_cc_0,POINT
144,1.7970582,-30.13899,single-cell-epi-corces_p_0_sw_1_0_s_0_7,single-cell-epi-corces
145,33.94375,18.202072,combination-heatmap-bar_p_1_sw_0_7_s_0_7_cc_0,combination-heatmap-bar
146,47.974545,3.9858675,EX_SPEC_PILEUP_sw_1_2_s_1_0_oc,EX_SPEC_PILEUP
147,17.431625,28.38268,POINT_sw_1_2_s_1_0_oc,POINT
148,6.5130386,-19.666018,EX_SPEC_MOUSE_EVENT_sw_0_7_s_0_7_oc,EX_SPEC_MOUSE_EVENT
149,21.688797,-4.7715034,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_1_2_s_0_7_cc_2,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS
150,20.94832,-6.0471873,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_1_0_s_1_2_cc_2,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS
151,-31.91111,-11.684681,GBM-US-ece0f3a4-a204-4c52-bb1f-88d44a875b2e,GBM-US
152,8.104255,-38.40049,EX_SPEC_SARS_COV_2_sw_1_0_s_1_2_oc,EX_SPEC_SARS_COV_2
153,22.788517,35.265545,combination-point-area_p_1_sw_1_0_s_1_0_oc,combination-point-area
154,-32.91225,44.502964,circular-comb-area-arc_p_0_sw_1_0_s_1_0_oc,circular-comb-area-arc
155,7.623021,-16.807571,gene_annotation_combine_3_a_s_1_0_cc_0,gene_annotation_combine_3_a
156,24.255186,39.323647,combination-point-area_p_0_sw_1_0_s_1_2_cc_0,combination-point-area
157,23.674212,9.57567,BAR_sw_1_2_s_1_2_oc,BAR
158,-26.786743,-21.955069,GBM-US-82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6,GBM-US
159,23.287899,39.84236,combination-point-area_p_0_sw_1_2_s_0_7_cc_0,combination-point-area
160,-8.9392605,35.726307,circular-bar-second_p_0_sw_1_0_s_1_2_cc_0,circular-bar-second
161,-24.138613,50.938168,circular-comb-bar-line_p_0_sw_0_7_s_1_0_oc,circular-comb-bar-line
162,-16.159548,0.8850571,PBCA-DE-b16780b0-75ba-4304-87e0-33f1e321b622,PBCA-DE
163,33.128605,24.411863,combination-area-bar_p_1_sw_1_2_s_0_7_oc,combination-area-bar
164,-7.8473344,33.907513,circular-bar-second_p_0_sw_1_2_s_0_7_cc_0,circular-bar-second
165,14.067115,12.655417,AREA_sw_1_2_s_1_0_cc_0,AREA
166,21.523258,18.042408,LINE_sw_1_0_s_1_2_cc_3,LINE
167,-1.6011076,-18.652328,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_0_7_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
168,23.561428,-14.224935,BRUSH_sw_0_7_s_1_0_cc_2,BRUSH
169,-24.814972,-16.78299,prostate adenocarcinoma-0bfd1043-816e-e3e4-e050-11ac0c4860c5,prostate adenocarcinoma
170,19.694365,15.466834,LINE_sw_1_2_s_0_7_cc_3,LINE
171,33.50949,6.651149,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0,SEMANTIC_ZOOM_SEQUENCE
172,4.0556426,-24.728043,EX_SPEC_MOUSE_EVENT_sw_0_7_s_1_0_cc_0,EX_SPEC_MOUSE_EVENT
173,2.467821,-16.44945,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
174,38.73156,-24.469984,hi-c-matrix-alt_p_0_sw_1_2_s_1_0_oc,hi-c-matrix-alt
175,-5.8222804,31.076353,circular-bar_p_0_sw_1_2_s_1_0_oc,circular-bar
176,36.27628,-28.207396,hi-c-matrix_p_0_sw_0_7_s_1_0_oc,hi-c-matrix
177,24.844616,14.506086,BAR_sw_0_7_s_1_0_cc_3,BAR
178,-13.220702,54.732857,circular-comb-heat-bar_p_1_sw_0_7_s_1_2_oc,circular-comb-heat-bar
179,-25.151775,-5.6317782,BRCA-US-e55f338f-97e2-4394-ae23-c92606069485,BRCA-US
180,15.414546,-9.8414135,gene_annotation_combine_2_b_s_1_0_cc_0,gene_annotation_combine_2_b
181,20.860643,-0.027506817,rule-mark_p_0_sw_1_0_s_0_7_cc_1,rule-mark
182,10.265749,-5.769812,gene_annotation_single_2_s_1_0_cc_1,gene_annotation
183,-39.088654,-14.522046,PBCA-DE-bd1ce02b-bfaf-4cde-aaac-06097a12e248,PBCA-DE
184,5.1699567,-36.097496,EX_SPEC_SARS_COV_2_sw_0_7_s_1_2_cc_1,EX_SPEC_SARS_COV_2
185,21.203487,-1.2058815,rule-mark_p_0_sw_1_2_s_1_2_cc_1,rule-mark
186,22.559263,30.125874,combination-line-point-bar_p_0_oc,combination-line-point-bar
187,-4.427269,4.1809406,arcs_p_0_sw_1_2_s_1_2_cc_0,arcs
188,20.091715,-18.503796,EX_SPEC_GIVE_sw_1_2_s_1_0,EX_SPEC_GIVE
189,-5.305047,7.019315,arcs_p_0_sw_1_0_s_0_7_cc_0,arcs
190,-32.104595,-18.598093,PBCA-DE-7dddd413-d2c6-4f75-bbf6-3b202877546e,PBCA-DE
191,6.7254705,37.7735,multi_layer_circular_m_2_sw_1_0_s_1_2_oc,multi_layer_circular
192,22.75617,-39.551613,EX_SPEC_MATRIX_HFFC6_sw_0_7_s_0_7_hot,EX_SPEC_MATRIX_HFFC6
193,47.690987,1.8284489,EX_SPEC_PILEUP_sw_1_0_s_0_7_cc_2,EX_SPEC_PILEUP
194,-10.102522,-13.6394,EX_SPEC_GREMLIN_sw_0_7_s_1_2_cc_1,EX_SPEC_GREMLIN
195,46.235416,-15.850884,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_cc_0,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES
196,-21.03283,-6.645217,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_0_7,EX_SPEC_CANCER_VARIANT_PROTOTYPE
197,-21.556467,-11.905334,PBCA-DE-8bda75a6-86b9-458e-948b-05049b4c52ce,PBCA-DE
198,-38.930046,-13.448508,PBCA-DE-cc39b534-5ba1-4ea0-956b-676f6732beec,PBCA-DE
199,36.108887,24.62323,combination-area-bar_p_1_sw_1_2_s_1_2_cc_0,combination-area-bar
200,37.46777,22.571346,combination-area-bar_p_1_sw_1_0_s_0_7_cc_0,combination-area-bar
201,46.739265,15.95952,stratified-bar-alt_p_0_sw_1_2_s_0_7_oc,stratified-bar-alt
202,-21.332775,11.9401,EX_SPEC_CIRCOS_sw_1_2_s_1_0_cc_0,EX_SPEC_CIRCOS
203,49.85622,-0.9332682,EX_SPEC_PILEUP_sw_1_2_s_1_2_cc_2,EX_SPEC_PILEUP
204,36.89613,1.278082,BED_DEMO_sw_0_7_s_0_7_oc,BED_DEMO
205,33.757812,41.846523,combination-points_p_0_sw_1_2_s_1_0_cc_0,combination-points
206,-10.420728,-23.359194,breast_cancer_sw_1_2_s_1_0_cc_1,breast_cancer
207,-8.462944,-10.332704,breast_cancer_sw_1_0_s_0_5_cc_1,breast_cancer
208,-24.260386,26.241604,EX_SPEC_LINKING_sw_0_7_s_1_2_oc,EX_SPEC_LINKING
209,-30.662176,3.2983687,BRCA-US-df291849-4c35-44e1-b013-8f6b7ee36113,BRCA-US
210,13.928991,-14.126165,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_2_cc_1,EX_SPEC_ALIGNMENT_CHART
211,24.222586,36.972984,combination-bar-line_p_0_m_5_oc,combination-bar-line
212,3.2290235,7.2226243,basic-link_p_0_sw_1_2_s_1_2_oc,basic-link
213,-21.123104,-14.343645,LIRI-JP-6f395380-c623-11e3-bf01-24c6515278c0,LIRI-JP
214,28.908337,-9.233658,EX_SPEC_ALIGNMENT_CHART_sw_1_2_s_0_7_cc_1,EX_SPEC_ALIGNMENT_CHART
215,3.8341882,39.202667,multi_layer_circular_m_2_sw_0_7_s_1_0_cc_0,multi_layer_circular
216,-3.6959124,48.44675,circular-point-second_p_0_sw_1_0_s_1_0_oc,circular-point-second
217,47.964584,2.85994,EX_SPEC_PILEUP_sw_1_0_s_0_7_cc_0,EX_SPEC_PILEUP
218,36.75444,37.627365,stratified-point_p_0_sw_1_0_s_1_2_oc,stratified-point
219,25.532856,-40.11935,EX_SPEC_MATRIX_HFFC6_sw_0_7_s_1_2_bupu,EX_SPEC_MATRIX_HFFC6
220,48.85718,2.9642887,EX_SPEC_PILEUP_sw_1_2_s_1_2_cc_0,EX_SPEC_PILEUP
221,-17.119984,8.135071,EX_SPEC_CIRCOS_sw_1_2_s_1_0_cc_2,EX_SPEC_CIRCOS
222,24.891394,26.96243,combination-area-bar-line_p_1_oc,combination-area-bar-line
223,41.60172,14.600363,responsive-multivec_p_0_sw_0_7_s_1_2_cc_0,responsive-multivec
224,-28.0109,44.747055,circular-comb-area-arc_p_0_sw_1_0_s_1_0_cc_0,circular-comb-area-arc
225,48.9372,16.033918,stratified-bar-alt_p_0_sw_0_7_s_1_0_oc,stratified-bar-alt
226,-23.081738,12.097087,EX_SPEC_CIRCOS_sw_1_2_s_1_2_oc,EX_SPEC_CIRCOS
227,10.89463,-19.423704,EX_SPEC_GIVE_sw_1_2_s_1_2,EX_SPEC_GIVE
228,18.48656,2.4113786,rule-mark_p_0_sw_1_0_s_1_2_oc,rule-mark
229,-38.138813,-8.491022,PBCA-DE-4daa2708-d0db-40fe-a07a-763f003adcae,PBCA-DE
230,-5.9022264,43.960594,circular-point-first_p_0_sw_1_0_s_1_2_oc,circular-point-first
231,8.411379,0.55495065,gene_annotation_single_2_s_1_0_cc_3,gene_annotation
232,-23.298769,24.85063,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_1_0_cc_0,multiple_view
233,8.3959675,-15.4474745,gene_annotation_combine_4_s_1_2_oc,gene_annotation_combine_4
234,2.9362276,-10.64073,EX_SPEC_TEMPLATE_sw_0_7_s_1_2_cc_1,EX_SPEC_TEMPLATE
235,7.821565,-0.12893918,gene_annotation_single_5_s_1_0_cc_0,gene_annotation
236,34.73848,14.717039,combination-heatmap-bar_p_1_sw_0_7_s_1_2_oc,combination-heatmap-bar
237,8.380494,-17.016474,gene_annotation_p_3_sw_1_0_s_0_7,gene_annotation
238,21.054749,9.882503,BAR_sw_0_7_s_1_0_cc_1,BAR
239,-28.441935,29.87577,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_3_sw_1_2_s_1_0_cc_0,multiple_view
240,22.531658,-37.668194,EX_SPEC_MATRIX_HFFC6_sw_0_7_s_1_2_bupu_recolor,EX_SPEC_MATRIX_HFFC6
241,-23.940937,49.78016,circular-comb-bar-line_p_0_sw_1_2_s_0_7_oc,circular-comb-bar-line
242,-14.063324,1.5755608,GBM-US-0332b017-17d5-4083-8fc4-9d6f8fdbbbde,GBM-US
243,23.516579,-18.366852,BRUSH_sw_0_7_s_1_0_cc_0,BRUSH
244,14.738768,15.863656,LINE_sw_1_0_s_1_2_cc_1,LINE
245,37.06703,9.959706,EX_SPEC_SEQUENCE_TRACK_sw_0_7_s_0_7_cc_0,EX_SPEC_SEQUENCE_TRACK
246,7.963517,-23.28633,EX_SPEC_MOUSE_EVENT_sw_0_7_s_1_0_cc_2,EX_SPEC_MOUSE_EVENT
247,14.860399,16.545568,LINE_sw_1_2_s_0_7_cc_1,LINE
248,0.80732286,50.89888,circular-heat_p_0_sw_0_7_s_1_0_cc_0,circular-heat
249,36.685158,42.57218,scatterplot_p_0_sw_0_7_s_1_2_oc,scatterplot
250,10.639432,6.3250074,SEMANTIC_ZOOM_CYTO_sw_0_7_s_1_2_cc_0,SEMANTIC_ZOOM_CYTO
251,32.02368,23.093367,combination-area-bar_p_1_sw_0_7_s_1_0_oc,combination-area-bar
252,-14.672703,10.240974,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc,EX_SPEC_CIRCOS_BETWEEN_LINK
253,-16.113825,44.700863,circular-comb-points_p_1_sw_0_7_s_1_2_cc_0,circular-comb-points
254,50.874737,-10.9606285,heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_0_7_cc_0,heatmap
255,38.95628,-22.414797,hi-c-matrix-alt_p_0_sw_0_7_s_0_7_oc,hi-c-matrix-alt
256,17.895523,13.14816,AREA_sw_1_2_s_1_0_cc_2,AREA
257,46.097454,18.55848,stratified-bar_p_0_sw_1_0_s_1_2_oc,stratified-bar
