query	gt_extended
BAR_sw_1_0_s_1_2_cc_0_query	BAR_sw_0_7_s_0_7_cc_0
BAR_sw_1_0_s_1_2_cc_0_query	BAR_sw_1_0_s_0_7_cc_0
BAR_sw_1_0_s_1_2_cc_0_query	BAR_sw_1_2_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_cc_0
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_0_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_0_7_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_0_s_1_2_oc
BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query2	BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_0_7_s_1_0_oc
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-6c642c0b-4dd0-406c-ac68-ea376802d61b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-f8f749b7-547d-49fa-9da2-44eed962b6fd
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-43f7a2e0-fec9-4e43-872d-18c6c946fa17
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BTCA-SG-5975deb5-00d2-4d18-b5c0-34ac9947fe11
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-e5593865-5f8e-4a4c-b36f-73fbe64d66da
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-13446fc4-9fa6-4bb3-a00a-b9265b41eb12
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-1bea3a72-3b73-4072-a6bb-96a90119d3ac
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-6764e0a2-7a78-45c1-9189-6001c6518ce4
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-09f1-b964-e040-11ac0c48326e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-2da2b745-068d-408c-9163-3b3a78d4aaed
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-08dd-b996-e040-11ac0c48327b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-c67409b2-ac25-42a0-8543-4636ef132fe4
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-3166f1ae-678d-42ae-9d44-d3d25d6860c7
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130df-297f-34a3-e040-11ac0d485e02
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	LIRI-JP-760881cc-c623-11e3-bf01-24c6515278c0
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BOCA-UK-f85397dc-e6e9-4f54-e040-11ac0d48706c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	breast-SRR7890905
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-0d25-b475-e040-11ac0c483277
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130df-3361-3c8a-e040-11ac0d485dea
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-ed46bb2e-97e3-4914-a086-de80e00d6ee8
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-d60f54f5-b154-42c4-99fb-cea4e7a33dc7
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bb08-5b50-e009-e040-11ac0d484537
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-51dd1a39-7349-442c-b7e1-7850fb800569
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-ac1bd179-8285-468c-ab9f-7f91151ca0f2
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-0c53-b432-e040-11ac0c483283
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc9ef456-75a2-5967-e040-11ac0c484477
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130df-897d-5404-e040-11ac0d485e0a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-110b5f05-ded7-45ec-b0f6-a941c92d77dd
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130df-6977-7704-e040-11ac0d485de4
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-2ce48f01-2f61-49d9-a56a-7438bf4a37d7
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-30376989-7edb-4863-9496-1789eccef8c4
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-f7d128d2-3964-e3bc-e040-11ac0d481667
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	LIRI-JP-df9f8c80-c622-11e3-bf01-24c6515278c0
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	LIRI-JP-bcc74a5e-c622-11e3-bf01-24c6515278c0
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-cc69fe94-0ecf-45ad-a03f-8fb7198e8657
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-35b951c0-edb0-47c4-9076-ede346ea7cb1
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-0624eb1d-3aff-4037-a3c5-fc363a9edd02
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc93b9ab-760a-5223-e040-11ac0c482177
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-68956108-2606-4696-b038-462b6c432398
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-cb56e4c2-2fff-4f09-be34-fbdaa3794b35
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-13c7065e-6780-4571-978e-a7c13078ff50
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-9beb4126-0112-4c06-80a3-e5dd1c2b88d5
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-37c913e6-9ce5-4338-8849-b5bf7862d36a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-f7e7b258-b4b2-e6c5-e040-11ac0d486773
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-aa58c09a-7799-4675-8310-d270224b163e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bb07-270c-2c93-e040-11ac0d484533
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-7f22b0f7-4040-4c84-939e-894c3050ef5d
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-db45d81f-695c-4f99-beea-6dbec1ff47fc
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BOCA-UK-f8593ac0-9480-22a0-e040-11ac0d48697a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-ad63-b804-e040-11ac0d485e10
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-aa5907cb-3be3-4e23-982d-719417baeb37
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-4d7f2c74-862b-4aad-98e1-fa831f14a905
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-6d7f44df-e9f0-4542-a6d8-d14ee7804002
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-fc6d77a9-121b-48ab-a899-713c3d1319a2
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-93be2990-bceb-45fd-aca5-3358d96e9d5a
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-ad8a-b832-e040-11ac0d485e14
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-48fadd0f-6561-4294-bff4-d5e4f7dfe79f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-ae464652-2f8c-4d94-8b08-cd8f1d29256e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bb0a-9b20-a0e5-e040-11ac0d48454e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc806c50-2f6e-418d-e040-11ac0d485f01
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-c065761d-f775-457f-bda0-4c7c257a701e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-467ef778-f481-44f3-9768-b9900252d2ba
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-98bb3025-0637-4106-8621-12df7b5d662f
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-492694a7-bb41-4128-a909-c424e7fc0c9e
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-374cbd87-428e-4509-85c1-b7d3302c30a0
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bafd-1baa-e5f4-e040-11ac0d48450b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393cfd8-ddbb-a0e1-e040-11ac0d48516b
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc9f6916-da31-ab17-e040-11ac0c4808f3
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-dabb5a94-9706-4429-8db0-c328e2004340
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc447d56-0d53-e0c3-e040-11ac0c4846a8
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-a538-dda3-e040-11ac0c483264
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bb0a-df7d-645c-e040-11ac0d484550
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e2-f2ef-d096-e040-11ac0c483293
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	LIRI-JP-d876d576-c622-11e3-bf01-24c6515278c0
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-b60392fb-43d9-4c9c-b91b-ded40492e61c
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-f393bb0b-08ed-3335-e040-11ac0d484554
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-589daa3f-0b76-4c9c-b494-048955e36052
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-2abe2e53-ad9b-4fbc-b9a7-93444f1bea87
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BOCA-UK-fc950c33-faa4-0241-e040-11ac0c486786
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	GBM-US-c27290e4-6835-448a-abdc-df8ddd5f4630
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-a6c14ebc-81a2-44f7-af87-2b7ec85e5696
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-207f8a42-5b05-4876-b0ae-ebfaeea27844
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e0-0b9c-bbc9-e040-11ac0c483266
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-1eb62abc-7928-405b-84cc-f091ca5347b2
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-EU-fc8130e5-18b8-ef38-e040-11ac0c483297
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BTCA-SG-ec399861-7a56-4ffd-8619-700b6e3a4367
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-c61ded54-f80e-4da8-b1d8-e22551c96118
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-UK-fc639186-8302-798e-e040-11ac0c484cec
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	BRCA-US-4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9
BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1	PBCA-DE-bf24366f-fd91-4d84-8b3d-eed80064250d
